Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA50,MA200,RSI,Volatility
2023-10-02 00:00:00-04:00,9.0,9.600000381469727,9.0,9.5,665,0.0,0.0,,,,
2023-10-03 00:00:00-04:00,9.119999885559082,9.399999618530273,8.15999984741211,8.800000190734863,2375,0.0,0.0,,,,
2023-10-04 00:00:00-04:00,8.539999961853027,8.600000381469727,8.0600004196167,8.0600004196167,2240,0.0,0.0,,,,
2023-10-05 00:00:00-04:00,8.140000343322754,8.800000190734863,8.0,8.479999542236328,1700,0.0,0.0,,,,
2023-10-06 00:00:00-04:00,8.020000457763672,8.199999809265137,8.0,8.0600004196167,490,0.0,0.0,,,,
2023-10-09 00:00:00-04:00,8.0,8.0,8.0,8.0,150,0.0,0.0,,,,
2023-10-10 00:00:00-04:00,8.5,8.5,8.0,8.479999542236328,520,0.0,0.0,,,,
2023-10-11 00:00:00-04:00,8.0,9.180000305175781,8.0,8.239999771118164,695,0.0,0.0,,,,
2023-10-12 00:00:00-04:00,9.180000305175781,9.260000228881836,8.34000015258789,8.65999984741211,1565,0.0,0.0,,,,
2023-10-13 00:00:00-04:00,8.699999809265137,9.0,8.239999771118164,8.800000190734863,1530,0.0,0.0,,,,
2023-10-16 00:00:00-04:00,9.199999809265137,9.399999618530273,8.260000228881836,8.5,575,0.0,0.0,,,,
2023-10-17 00:00:00-04:00,8.720000267028809,9.399999618530273,8.300000190734863,9.020000457763672,1830,0.0,0.0,,,,
2023-10-18 00:00:00-04:00,9.020000457763672,9.399999618530273,8.399999618530273,8.399999618530273,155,0.0,0.0,,,,
2023-10-19 00:00:00-04:00,8.819999694824219,9.399999618530273,8.460000038146973,9.399999618530273,1285,0.0,0.0,,,49.17491427159577,
2023-10-20 00:00:00-04:00,8.979999542236328,9.399999618530273,8.460000038146973,9.399999618530273,1085,0.0,0.0,,,49.17491427159577,
2023-10-23 00:00:00-04:00,9.0,9.039999961853027,8.460000038146973,8.720000267028809,245,0.0,0.0,,,49.33774886719578,
2023-10-24 00:00:00-04:00,8.460000038146973,8.800000190734863,8.199999809265137,8.199999809265137,580,0.0,0.0,,,51.20274396039006,
2023-10-25 00:00:00-04:00,8.300000190734863,8.460000038146973,7.800000190734863,7.960000038146973,8605,0.0,0.0,,,45.39007559897591,
2023-10-26 00:00:00-04:00,7.800000190734863,8.180000305175781,7.199999809265137,7.239999771118164,1415,0.0,0.0,,,43.09763936766593,
2023-10-27 00:00:00-04:00,7.5,7.800000190734863,6.679999828338623,7.039999961853027,985,0.0,0.0,,,42.10526398344372,
2023-10-30 00:00:00-04:00,7.420000076293945,7.599999904632568,7.019999980926514,7.119999885559082,1115,0.0,0.0,,,38.028174689589996,
2023-10-31 00:00:00-04:00,7.0,7.400000095367432,7.0,7.0,670,0.0,0.0,,,38.84892567585647,0.25981146927748977
2023-11-01 00:00:00-04:00,7.0,7.400000095367432,7.0,7.0,165,0.0,0.0,,,33.85214563679267,0.25204786722249395
