Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA50,MA200,RSI,Volatility
2023-10-02 00:00:00-04:00,17.280000686645508,17.600000381469727,16.31999969482422,17.280000686645508,11594,0.0,0.0,,,,
2023-10-03 00:00:00-04:00,17.280000686645508,17.600000381469727,16.639999389648438,16.959999084472656,9038,0.0,0.0,,,,
2023-10-04 00:00:00-04:00,17.600000381469727,18.239999771118164,17.280000686645508,18.239999771118164,18309,0.0,0.0,,,,
2023-10-05 00:00:00-04:00,18.559999465942383,19.200000762939453,17.920000076293945,18.8799991607666,26206,0.0,0.0,,,,
2023-10-06 00:00:00-04:00,18.8799991607666,18.8799991607666,17.920000076293945,17.920000076293945,6825,0.0,0.0,,,,
2023-10-09 00:00:00-04:00,17.920000076293945,18.8799991607666,17.600000381469727,18.239999771118164,7628,0.0,0.0,,,,
2023-10-10 00:00:00-04:00,18.239999771118164,18.8799991607666,17.920000076293945,18.559999465942383,5847,0.0,0.0,,,,
2023-10-11 00:00:00-04:00,18.239999771118164,19.200000762939453,17.920000076293945,18.8799991607666,7975,0.0,0.0,,,,
2023-10-12 00:00:00-04:00,18.8799991607666,19.200000762939453,18.239999771118164,18.8799991607666,5134,0.0,0.0,,,,
2023-10-13 00:00:00-04:00,19.200000762939453,19.200000762939453,18.239999771118164,18.559999465942383,4781,0.0,0.0,,,,
2023-10-16 00:00:00-04:00,18.8799991607666,19.200000762939453,17.920000076293945,18.239999771118164,8813,0.0,0.0,,,,
2023-10-17 00:00:00-04:00,18.239999771118164,18.559999465942383,17.600000381469727,18.239999771118164,6794,0.0,0.0,,,,
2023-10-18 00:00:00-04:00,17.920000076293945,18.8799991607666,17.600000381469727,17.920000076293945,6344,0.0,0.0,,,,
2023-10-19 00:00:00-04:00,17.920000076293945,17.920000076293945,17.600000381469727,17.600000381469727,4406,0.0,0.0,,,52.941174408143254,
2023-10-20 00:00:00-04:00,18.239999771118164,18.239999771118164,17.280000686645508,17.600000381469727,3453,0.0,0.0,,,52.941174408143254,
2023-10-23 00:00:00-04:00,17.600000381469727,17.600000381469727,16.959999084472656,17.600000381469727,6669,0.0,0.0,,,56.25001629815453,
2023-10-24 00:00:00-04:00,17.600000381469727,17.920000076293945,16.959999084472656,17.280000686645508,8028,0.0,0.0,,,38.46153846153846,
2023-10-25 00:00:00-04:00,17.600000381469727,17.600000381469727,16.959999084472656,17.600000381469727,6359,0.0,0.0,,,33.33333333333333,
2023-10-26 00:00:00-04:00,17.600000381469727,17.920000076293945,16.959999084472656,17.600000381469727,5113,0.0,0.0,,,44.44444444444444,
2023-10-27 00:00:00-04:00,17.600000381469727,17.920000076293945,16.959999084472656,17.600000381469727,4569,0.0,0.0,,,37.5,
2023-10-30 00:00:00-04:00,17.920000076293945,18.239999771118164,17.280000686645508,18.239999771118164,8831,0.0,0.0,,,44.44444444444444,
2023-10-31 00:00:00-04:00,18.239999771118164,19.200000762939453,17.920000076293945,18.8799991607666,32906,0.0,0.0,,,50.0,0.12456885088421263
2023-11-01 00:00:00-04:00,15.359999656677246,16.0,14.720000267028809,15.680000305175781,23175,0.0,0.0,,,24.999992549414515,0.21361466732996923
2023-11-02 00:00:00-04:00,16.31999969482422,16.31999969482422,15.680000305175781,16.0,8047,0.0,0.0,,,29.999991059297415,0.19908198599567167
2023-11-03 00:00:00-04:00,16.31999969482422,16.639999389648438,15.680000305175781,16.31999969482422,7241,0.0,0.0,,,34.999989569180315,0.19642703553072863
2023-11-06 00:00:00-05:00,16.31999969482422,16.31999969482422,15.680000305175781,16.0,7822,0.0,0.0,,,33.333323872272274,0.19134922152619044
2023-11-07 00:00:00-05:00,16.31999969482422,16.31999969482422,15.680000305175781,15.680000305175781,4056,0.0,0.0,,,33.333323872272274,0.1904540554134654
2023-11-08 00:00:00-05:00,16.31999969482422,16.31999969482422,15.359999656677246,15.680000305175781,3553,0.0,0.0,,,34.999989569180315,0.18895267447323785
2023-11-09 00:00:00-05:00,15.359999656677246,15.680000305175781,14.720000267028809,15.039999961853027,5131,0.0,0.0,,,31.818168887415027,0.19001366547277132
2023-11-10 00:00:00-05:00,15.039999961853027,15.039999961853027,13.760000228881836,15.039999961853027,14400,0.0,0.0,,,31.818168887415027,0.19001366547277132
2023-11-13 00:00:00-05:00,15.039999961853027,15.039999961853027,14.399999618530273,15.039999961853027,4631,0.0,0.0,,,33.33331914174376,0.1901067245561291
2023-11-14 00:00:00-05:00,14.720000267028809,15.039999961853027,14.079999923706055,14.720000267028809,6797,0.0,0.0,,,28.57141640720893,0.19033164999139862
2023-11-15 00:00:00-05:00,15.039999961853027,16.0,14.720000267028809,15.039999961853027,28959,0.0,0.0,,,31.818168887415027,0.19266895897701786
2023-11-16 00:00:00-05:00,15.359999656677246,15.359999656677246,14.399999618530273,15.039999961853027,13134,0.0,0.0,,,31.818168887415027,0.19257640321827593
2023-11-17 00:00:00-05:00,15.039999961853027,15.359999656677246,14.399999618530273,15.039999961853027,3831,0.0,0.0,,,24.99998882412345,0.19238475940910663
2023-11-20 00:00:00-05:00,15.359999656677246,16.31999969482422,15.039999961853027,15.359999656677246,15272,0.0,0.0,,,21.052621672353425,0.1943106383337609
2023-11-21 00:00:00-05:00,15.680000305175781,16.0,15.680000305175781,15.680000305175781,7175,0.0,0.0,,,50.0,0.19604152637973452
2023-11-22 00:00:00-05:00,15.680000305175781,16.0,15.359999656677246,15.359999656677246,5003,0.0,0.0,,,39.99999403953517,0.1962168734586734
2023-11-24 00:00:00-05:00,15.359999656677246,16.0,15.359999656677246,15.680000305175781,4994,0.0,0.0,,,40.00001192092611,0.19651713330835277
2023-11-27 00:00:00-05:00,16.0,16.0,15.039999961853027,15.680000305175781,7713,0.0,0.0,,,44.44445180303984,0.19651713330835277
2023-11-28 00:00:00-05:00,16.0,17.600000381469727,15.359999656677246,15.680000305175781,21116,0.0,0.0,,,50.0,0.19651713330835277
2023-11-29 00:00:00-05:00,16.0,17.280000686645508,16.0,16.639999389648438,11441,0.0,0.0,,,63.63634885835446,0.20340066237034765
