Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA50,MA200,RSI,Volatility
2023-10-02 00:00:00-04:00,3.7200000286102295,3.7200000286102295,3.4800000190734863,3.569999933242798,8450,0.0,0.0,,,,
2023-10-03 00:00:00-04:00,3.7200000286102295,3.7200000286102295,3.299999952316284,3.390000104904175,26667,0.0,0.0,,,,
2023-10-04 00:00:00-04:00,3.3299999237060547,3.5999999046325684,3.0299999713897705,3.450000047683716,68543,0.0,0.0,,,,
2023-10-05 00:00:00-04:00,3.359999895095825,3.75,3.3299999237060547,3.630000114440918,44113,0.0,0.0,,,,
2023-10-06 00:00:00-04:00,3.6600000858306885,3.6600000858306885,3.4200000762939453,3.5999999046325684,19830,0.0,0.0,,,,
2023-10-09 00:00:00-04:00,3.509999990463257,3.5999999046325684,3.059999942779541,3.240000009536743,87510,0.0,0.0,,,,
2023-10-10 00:00:00-04:00,3.1500000953674316,3.299999952316284,3.0899999141693115,3.1500000953674316,32667,0.0,0.0,,,,
2023-10-11 00:00:00-04:00,3.240000009536743,3.4200000762939453,3.119999885559082,3.2100000381469727,70340,0.0,0.0,,,,
2023-10-12 00:00:00-04:00,3.75,4.050000190734863,3.1500000953674316,3.4800000190734863,313320,0.0,0.0,,,,
2023-10-13 00:00:00-04:00,3.2100000381469727,3.390000104904175,3.119999885559082,3.240000009536743,68370,0.0,0.0,,,,
2023-10-16 00:00:00-04:00,3.1500000953674316,3.180000066757202,3.0299999713897705,3.1500000953674316,141657,0.0,0.0,,,,
2023-10-17 00:00:00-04:00,3.0899999141693115,3.2100000381469727,3.0299999713897705,3.119999885559082,46607,0.0,0.0,,,,
2023-10-18 00:00:00-04:00,3.059999942779541,3.119999885559082,2.7899999618530273,2.940000057220459,97373,0.0,0.0,,,,
2023-10-19 00:00:00-04:00,2.880000114440918,2.940000057220459,2.430000066757202,2.5799999237060547,203667,0.0,0.0,,,26.760561803751955,
2023-10-20 00:00:00-04:00,2.5799999237060547,2.609999895095825,2.2799999713897705,2.3399999141693115,80747,0.0,0.0,,,24.05063125597303,
2023-10-23 00:00:00-04:00,2.309999942779541,2.549999952316284,2.309999942779541,2.5199999809265137,60670,0.0,0.0,,,31.64556796483396,
2023-10-24 00:00:00-04:00,2.549999952316284,2.7899999618530273,2.549999952316284,2.640000104904175,39670,0.0,0.0,,,33.33333660382097,
2023-10-25 00:00:00-04:00,2.549999952316284,3.0299999713897705,2.549999952316284,3.0299999713897705,70860,0.0,0.0,,,38.63636137861203,
2023-10-26 00:00:00-04:00,2.940000057220459,3.0299999713897705,2.7300000190734863,3.0299999713897705,45783,0.0,0.0,,,39.08046061009764,
2023-10-27 00:00:00-04:00,3.0,3.0299999713897705,2.5799999237060547,3.0299999713897705,22843,0.0,0.0,,,45.33333248562283,
2023-10-30 00:00:00-04:00,2.940000057220459,3.0299999713897705,2.759999990463257,2.7899999618530273,7600,0.0,0.0,,,42.499997516473236,
2023-10-31 00:00:00-04:00,2.759999990463257,2.9700000286102295,2.700000047683716,2.700000047683716,13433,0.0,0.0,,,39.5061733240229,0.30946366669123837
2023-11-01 00:00:00-04:00,2.7300000190734863,2.8499999046325684,2.4000000953674316,2.5799999237060547,38080,0.0,0.0,,,30.263157619553837,0.30872224580169066
2023-11-02 00:00:00-04:00,2.700000047683716,2.700000047683716,2.4000000953674316,2.549999952316284,29140,0.0,0.0,,,33.33333333333333,0.30727257890488785
2023-11-03 00:00:00-04:00,2.609999895095825,2.700000047683716,2.549999952316284,2.640000104904175,17903,0.0,0.0,,,37.681162091084865,0.3040079026944225
2023-11-06 00:00:00-05:00,2.700000047683716,2.9700000286102295,2.4000000953674316,2.759999990463257,55163,0.0,0.0,,,41.66666942614086,0.30957539871673023
2023-11-07 00:00:00-05:00,2.700000047683716,3.119999885559082,2.5799999237060547,3.059999942779541,55747,0.0,0.0,,,52.63157619553836,0.31642720565619287
2023-11-08 00:00:00-05:00,2.9700000286102295,3.059999942779541,2.7300000190734863,2.7300000190734863,17017,0.0,0.0,,,53.333335452609596,0.3333587480911793
2023-11-09 00:00:00-05:00,3.0,3.0,2.6700000762939453,2.700000047683716,10907,0.0,0.0,,,58.823532849172196,0.3325035958882982
2023-11-10 00:00:00-05:00,2.8499999046325684,2.9100000858306885,2.6700000762939453,2.700000047683716,10047,0.0,0.0,,,54.838711744871595,0.3190096509515993
2023-11-13 00:00:00-05:00,2.5799999237060547,2.7300000190734863,2.430000066757202,2.6700000762939453,7220,0.0,0.0,,,50.8474569422045,0.3129155104718206
2023-11-14 00:00:00-05:00,2.700000047683716,2.7899999618530273,2.640000104904175,2.7300000190734863,10830,0.0,0.0,,,39.58333367826766,0.31344016544742137
2023-11-15 00:00:00-05:00,2.7300000190734863,3.0299999713897705,2.609999895095825,2.759999990463257,28763,0.0,0.0,,,40.81632586861415,0.3137708503665688
2023-11-16 00:00:00-05:00,2.9700000286102295,3.059999942779541,2.6700000762939453,3.0299999713897705,28970,0.0,0.0,,,50.0,0.3239910365448618
2023-11-17 00:00:00-05:00,2.9700000286102295,3.059999942779541,2.7300000190734863,2.8499999046325684,8507,0.0,0.0,,,51.785712765187476,0.3036921156179158
2023-11-20 00:00:00-05:00,2.9100000858306885,3.0299999713897705,2.880000114440918,2.940000057220459,9743,0.0,0.0,,,57.142857142857146,0.28571101384265235
2023-11-21 00:00:00-05:00,3.1500000953674316,3.1500000953674316,2.7300000190734863,2.9100000858306885,7127,0.0,0.0,,,60.37736414901131,0.2783520416258878
2023-11-22 00:00:00-05:00,2.9100000858306885,2.940000057220459,2.7300000190734863,2.940000057220459,2103,0.0,0.0,,,62.26415490430792,0.2753444762010912
2023-11-24 00:00:00-05:00,3.0299999713897705,3.119999885559082,2.8499999046325684,3.119999885559082,24747,0.0,0.0,,,64.28571124466023,0.24021031741029955
2023-11-27 00:00:00-05:00,3.0299999713897705,3.450000047683716,3.0299999713897705,3.1500000953674316,130780,0.0,0.0,,,62.26415490430792,0.2402891664721245
2023-11-28 00:00:00-05:00,3.180000066757202,3.390000104904175,3.0299999713897705,3.299999952316284,51000,0.0,0.0,,,58.333334713070656,0.2443162207730821
2023-11-29 00:00:00-05:00,3.5999999046325684,3.5999999046325684,3.2100000381469727,3.2699999809265137,27097,0.0,0.0,,,73.68421162704804,0.22835179146573353
2023-11-30 00:00:00-05:00,3.2100000381469727,3.359999895095825,3.0899999141693115,3.299999952316284,13383,0.0,0.0,,,76.31578837295196,0.2242580875070587
2023-12-01 00:00:00-05:00,3.0899999141693115,3.1500000953674316,2.9100000858306885,3.0299999713897705,48770,0.0,0.0,,,61.702126220500354,0.23668461861526266
2023-12-04 00:00:00-05:00,2.940000057220459,3.059999942779541,2.880000114440918,2.940000057220459,59410,0.0,0.0,,,59.18367413138586,0.23901419954616662
2023-12-05 00:00:00-05:00,2.9100000858306885,3.0,2.9100000858306885,2.9100000858306885,25170,0.0,0.0,,,56.250003104408975,0.23790653109227447
2023-12-06 00:00:00-05:00,2.940000057220459,3.0,2.700000047683716,2.940000057220459,20027,0.0,0.0,,,56.250003104408975,0.23434548802275548
2023-12-07 00:00:00-05:00,3.0,3.0,2.8499999046325684,2.940000057220459,15240,0.0,0.0,,,46.15384928887063,0.20710820750998235
2023-12-08 00:00:00-05:00,2.880000114440918,3.0,2.700000047683716,2.7899999618530273,9783,0.0,0.0,,,47.36842325409609,0.18265639095884412
2023-12-11 00:00:00-05:00,2.7300000190734863,2.7899999618530273,2.490000009536743,2.6700000762939453,23370,0.0,0.0,2.974800009727478,,38.461535326513335,0.18774455495714923
2023-12-12 00:00:00-05:00,2.7899999618530273,2.940000057220459,2.369999885559082,2.940000057220459,74353,0.0,0.0,2.962200012207031,,51.063829067696865,0.21311471275619417
2023-12-13 00:00:00-05:00,2.8499999046325684,3.1500000953674316,2.700000047683716,3.0899999141693115,54923,0.0,0.0,2.956200008392334,,54.90195772883945,0.21717663789382155
2023-12-14 00:00:00-05:00,3.0,3.299999952316284,2.8499999046325684,3.0,20387,0.0,0.0,2.9472000074386595,,45.83333609280844,0.21969089289100163
2023-12-15 00:00:00-05:00,3.2699999809265137,3.2699999809265137,2.549999952316284,2.700000047683716,26567,0.0,0.0,2.928600006103516,,36.84209865876251,0.2435615362899126
2023-12-18 00:00:00-05:00,2.700000047683716,2.9100000858306885,2.6700000762939453,2.6700000762939453,35240,0.0,0.0,2.910000009536743,,30.18867613313718,0.2210831885974499
2023-12-19 00:00:00-05:00,2.609999895095825,2.7300000190734863,2.490000009536743,2.5799999237060547,40607,0.0,0.0,2.8968000078201293,,29.09090252290264,0.2158616224963281
